table,permaticker,ticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
SF1,116152,SOPN,FIRST SAVINGS BANCORP INC,NASDAQ,Y,Domestic,335939104,6036,Finance Insurance and Real Estate,SAVINGS INSTITUTIONS NOT FEDERALLY CHARTERED,,Banking,Financial Services,Savings & Cooperative Banks,2 - Micro,1 - Nano,,USD,NORTH CAROLINA U.S.A,2018-07-23,2018-07-23,1994-01-07,2000-09-14,1997-12-31,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000912836,
SF1,116153,TSCPQ,TELSCAPE INTERNATIONAL INC,NASDAQ,Y,Domestic,87971Q104 730905106 87969E105,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,2 - Micro,2 - Micro,TSCP PTMC,USD,GEORGIA U.S.A,2018-07-24,2018-07-24,1994-08-11,2001-04-27,1995-03-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000925928,
SF1,116154,CCN1,CHRIS CRAFT INDUSTRIES INC,NYSE,Y,Domestic,170520100 170520506 170520209,4833,Transportation Communications Electric Gas and Sanitary Service,TELEVISION BROADCASTING STATIONS,,Communication,Consumer Cyclical,Broadcasting - TV,4 - Mid,3 - Small,CCN,USD,NEW YORK U.S.A,2018-07-23,2018-07-23,1986-01-01,2001-07-31,1997-12-31,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000020067,
SF1,116155,CFK,CE FRANKLIN LTD,NASDAQ,Y,ADR,125151100,5084,Wholesale Trade,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,,Wholesale,Industrials,Industrial Distribution,2 - Micro,3 - Small,,CAD,ALBERTA CANADA,2018-07-23,2018-07-23,1993-11-19,2012-07-24,2000-12-31,2011-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000912151,
SF1,116156,QBRWF,QUEBECOR WORLD INC,NYSE,Y,Canadian,748203106 747922102 981442106,2750,Manufacturing,COMMERCIAL PRINTING,,Business Services,Industrials,Business Services,4 - Mid,4 - Mid,,CAD,QUEBEC CANADA,2018-07-23,2018-07-23,1995-12-11,2009-07-22,1999-12-31,2007-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001003470,
SF1,116157,COPIQ,CRESCENT OPERATING INC,NASDAQ,Y,Domestic,22575M100,6798,Finance Insurance and Real Estate,REAL ESTATE INVESTMENT TRUSTS,,Trading,Real Estate,REIT - Diversified,2 - Micro,3 - Small,COPI,USD,TEXAS U.S.A,2018-07-24,2018-07-24,1997-09-09,2005-01-19,1997-12-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001035426,
SF1,116158,ANFI1,ANFI INC,NASDAQ,Y,Domestic,27717107,6361,Finance Insurance and Real Estate,TITLE INSURANCE,,Insurance,Financial Services,Insurance - Specialty,2 - Micro,2 - Micro,ANFI,USD,CALIFORNIA U.S.A,2018-07-23,2018-07-23,1999-02-16,2003-03-26,1997-12-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001068843,
SF1,116159,VFND,VIRTUALFUND COM INC,NASDAQ,Y,Domestic,517919106,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Industrials,Business Services,2 - Micro,1 - Nano,,USD,MINNESOTA U.S.A,2018-07-23,2018-07-23,1990-02-20,2001-08-15,1997-12-31,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000857470,
SF1,116160,SEHI,SOUTHERN ENERGY HOMES INC,NASDAQ,Y,Domestic,842814105,2452,Manufacturing,PREFABRICATED WOOD BLDGS & COMPONENTS,,Construction Materials,,None,2 - Micro,3 - Small,,USD,ALABAMA U.S.A,2018-07-24,2018-07-24,1993-03-15,2006-10-20,1997-12-31,2003-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000896397,
SF1,116161,SWLH,SOUTHWESTERN LIFE HOLDINGS INC,NASDAQ,Y,Domestic,708094107 845606102 708094206,6311,Finance Insurance and Real Estate,LIFE INSURANCE,,Insurance,Financial Services,Insurance - Life,2 - Micro,3 - Small,,USD,TEXAS U.S.A,2018-07-23,2018-07-23,2000-09-29,2001-06-21,1999-06-30,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000890449,
SF1,116162,VRC1,VARCO INTERNATIONAL INC,NYSE,Y,Domestic,922122106 922126107,3533,Manufacturing,OIL & GAS FIELD MACHINERY & EQUIPMENT,,Machinery,Energy,Oil & Gas Equipment & Services,3 - Small,3 - Small,VRC,USD,CALIFORNIA U.S.A,2018-07-23,2018-07-23,1986-01-01,2000-05-30,1997-12-31,2000-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000102993,
SF1,116163,INVHY,INVITEL HOLDINGS A,NYSEMKT,Y,ADR,K49769100,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,2 - Micro,3 - Small,,EUR,HUNGARY,2018-07-23,2018-07-23,1992-12-29,2010-07-21,2006-12-31,2009-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001450598,
SF1,116164,ELCO,ELCOM INTERNATIONAL INC,NASDAQ,Y,Domestic,284434107,7371,Services,SERVICES-COMPUTER PROGRAMMING SERVICES,,Business Services,Technology,Information Technology Services,3 - Small,3 - Small,,USD,MASSACHUSETTS U.S.A,2018-07-23,2018-07-23,1995-12-21,2007-12-21,1997-12-31,2003-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000900096,
SF1,116165,CHZS,COMPUTER HORIZONS CORP,NASDAQ,Y,Domestic,205908304 205908106,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,3 - Small,3 - Small,CHRZ,USD,NEW JERSEY U.S.A,2018-07-23,2018-07-23,1986-01-01,2012-12-21,1997-12-31,2006-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000023019,
SF1,116166,HFDA,HOST FUNDING INC,NYSEMKT,Y,Domestic,441072105,6798,Finance Insurance and Real Estate,REAL ESTATE INVESTMENT TRUSTS,,Trading,Real Estate,REIT - Diversified,,1 - Nano,HFD HFD.A,USD,CALIFORNIA U.S.A,2018-07-23,2018-07-23,1996-04-18,2001-04-17,1997-12-31,2002-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000945980,
SF1,116167,HDR,HPSC INC,NYSEMKT,Y,Domestic,404264103,6172,Finance Insurance and Real Estate,FINANCE LESSORS,,Banking,Financial Services,Banks - Regional - US,2 - Micro,2 - Micro,,USD,MASSACHUSETTS U.S.A,2018-07-23,2018-07-23,1986-01-01,2004-01-12,1997-12-31,2003-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000718909,
SF1,116168,PPD,PRE PAID LEGAL SERVICES INC,NYSE,Y,Domestic,740065107,6399,Finance Insurance and Real Estate,INSURANCE CARRIERS NEC,,Insurance,Financial Services,Insurance - Property & Casualty,3 - Small,3 - Small,,USD,OKLAHOMA U.S.A,2018-07-23,2018-07-23,1986-01-01,2011-06-30,1997-12-31,2011-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000311657,
SF1,116169,PVT,PROVIDENT COMPANIES INC,NYSE,Y,Domestic,,6321,Finance Insurance and Real Estate,ACCIDENT & HEALTH INSURANCE,,Insurance,Financial Services,Insurance - Life,4 - Mid,4 - Mid,,USD,TENNESSEE U.S.A,2018-07-22,2018-07-21,1986-01-01,1999-06-30,1997-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000005513,
SF1,116170,FFGI,FIREBRAND FINANCIAL GROUP INC,NASDAQ,Y,Domestic,761013101 361753106,6211,Finance Insurance and Real Estate,SECURITY BROKERS DEALERS & FLOTATION COMPANIES,,Trading,Financial Services,Capital Markets,1 - Nano,2 - Micro,RPII,USD,NEW YORK U.S.A,2018-07-22,2018-07-22,1996-07-31,2001-05-01,1997-12-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000814774,
SF1,116171,ENGA1,ENGAGE INC,NASDAQ,Y,Domestic,292827102,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Industrials,Business Services,4 - Mid,2 - Micro,ENGA,USD,MASSACHUSETTS U.S.A,2018-07-22,2018-07-22,1999-07-21,2002-08-14,1997-06-30,2002-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001084573,
SF1,116172,SCY,SPORTS CLUB CO INC,NYSEMKT,Y,Domestic,84917P100,7997,Services,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,,Entertainment,Consumer Cyclical,Leisure,2 - Micro,2 - Micro,,USD,CALIFORNIA U.S.A,2018-07-22,2018-07-22,1994-10-14,2014-04-08,1997-12-31,2006-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000924373,
SF1,116173,SWCB,SOUTHWEST COMMUNITY BANCORP,NASDAQ,Y,Domestic,84479U109,6021,Finance Insurance and Real Estate,NATIONAL COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-22,2018-07-22,1999-12-10,2006-06-09,2001-12-31,2006-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001275873,
SF1,116174,SSPX,SSP SOLUTIONS INC,NASDAQ,Y,Domestic,784723108 537004103,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-22,2018-07-22,1999-06-10,2004-08-06,1997-12-31,2004-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001078717,
SF1,116175,MIIS,MICROISLET INC,NYSEMKT,Y,Domestic,59507Q106 001608108,2836,Manufacturing,BIOLOGICAL PRODUCTS (NO DISGNOSTIC SUBSTANCES),,Pharmaceutical Products,Healthcare,Biotechnology,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-22,2018-07-22,2003-10-08,2009-02-25,2001-12-31,2008-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001092050,
SF1,116176,MRG,MORTONS RESTAURANT GROUP INC,NYSE,Y,Domestic,,5812,Retail Trade,RETAIL-EATING  PLACES,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,2 - Micro,2 - Micro,,USD,ILLINOIS U.S.A,2018-07-21,2018-07-21,1992-06-04,2002-07-25,1997-12-31,2002-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000883981,
SF1,116177,MFNXQ,METROMEDIA FIBER NETWORK INC,NASDAQ,Y,Domestic,,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,5 - Large,3 - Small,MFNX,USD,NEW YORK U.S.A,2018-07-21,2018-07-21,1997-10-30,2002-05-17,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001043533,
SF1,116178,SHG1,SUN HEALTHCARE GROUP INC,NASDAQ,Y,Domestic,,8051,Services,SERVICES-SKILLED NURSING CARE FACILITIES,,Healthcare,Healthcare,Long-Term Care Facilities,3 - Small,4 - Mid,SHG SHGE,USD,NEW MEXICO U.S.A,2018-07-21,2018-07-21,1993-07-06,1999-06-28,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000904978,
SF1,116179,FCPY,FACTORY CARD OUTLET CORP,NASDAQ,Y,Domestic,,5940,Retail Trade,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,,Retail,Consumer Cyclical,Specialty Retail,2 - Micro,2 - Micro,FCPYQ,USD,ILLINOIS U.S.A,2018-07-21,2018-07-21,1996-12-16,1999-03-22,1995-09-30,2001-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001024441,
SF1,116180,WJ,WJ COMMUNICATIONS INC,NYSE,Y,Domestic,,3559,Manufacturing,SPECIAL INDUSTRY MACHINERY NEC,,Machinery,Technology,Semiconductor Equipment & Materials,2 - Micro,2 - Micro,WJ,USD,CALIFORNIA U.S.A,2018-07-21,2018-07-21,1986-01-01,2000-01-31,1997-12-31,1999-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000105006,
SF1,116181,COLV,COLE COMPUTER CORP,NASDAQ,Y,Domestic,,6552,Finance Insurance and Real Estate,LAND SUBDIVIDERS & DEVELOPERS (NO CEMETERIES),,Real Estate,Real Estate,Real Estate - General,2 - Micro,1 - Nano,,USD,TEXAS U.S.A,2018-07-21,2018-07-21,1999-06-09,2004-11-18,1998-03-31,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000828189,
SF1,116182,HPH,HARNISCHFEGER INDUSTRIES INC,NYSE,Y,Domestic,,3532,Manufacturing,MINING MACHINERY & EQUIP (NO OIL & GAS FIELD MACH & EQUIP),,Machinery,,None,3 - Small,4 - Mid,HRZIQ,USD,WISCONSIN U.S.A,2018-07-21,2018-07-21,1986-01-01,1999-12-08,1997-09-30,2001-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000801898,
SF1,116183,ICST1,INTEGRATED CIRCUIT SYSTEMS INC,NASDAQ,Y,Domestic,,3674,Manufacturing,SEMICONDUCTORS & RELATED DEVICES,,Electronic Equipment,Technology,Semiconductors,3 - Small,2 - Micro,,USD,PENNSYLVANIA U.S.A,2018-07-20,2018-07-20,1991-06-21,1999-05-10,1995-03-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000874689,
SF1,116184,MTNT1,MOTIENT CORP,NASDAQ,Y,Domestic,,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,MTNT,USD,VIRGINIA U.S.A,2018-07-20,2018-07-20,1993-12-15,2002-01-10,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000913665,
SF1,116185,VC1,VENCOR INC,NYSE,Y,Domestic,,8050,Services,SERVICES-NURSING & PERSONAL CARE FACILITIES,,Healthcare,Healthcare,Long-Term Care Facilities,3 - Small,4 - Mid,VC,USD,KENTUCKY U.S.A,2018-07-20,2018-07-20,1998-05-04,1999-06-04,1997-12-31,2000-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001060009,
SF1,116186,DWYR,DWYER GROUP INC,NASDAQ,Y,Domestic,267455103,6794,Finance Insurance and Real Estate,PATENT OWNERS & LESSORS,,Trading,Technology,Software - Application,1 - Nano,1 - Nano,,USD,TEXAS U.S.A,2018-07-20,2018-07-20,1986-09-23,2003-10-30,1997-12-31,2003-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000797502,
SF1,116187,PRCN,PERCON INC,NASDAQ,Y,Domestic,7.1361E+107,3577,Manufacturing,COMPUTER PERIPHERAL EQUIPMENT NEC,,Computers,Technology,Computer Systems,2 - Micro,1 - Nano,,USD,OREGON U.S.A,2018-07-20,2018-07-20,1995-07-31,2000-01-19,1997-12-31,1999-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000876573,
SF1,116188,HARS,HARRIS FINANCIAL INC,NASDAQ,Y,Domestic,,6036,Finance Insurance and Real Estate,SAVINGS INSTITUTIONS NOT FEDERALLY CHARTERED,,Banking,Financial Services,Savings & Cooperative Banks,3 - Small,2 - Micro,,USD,PENNSYLVANIA U.S.A,2018-07-19,2018-07-20,1994-01-26,2000-10-16,1997-12-31,2000-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001034650,
SF1,116189,ALLK,ALLAKOS INC,NASDAQ,N,Domestic,01671P100,2834,Manufacturing,PHARMACEUTICAL PREPARATIONS,,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,,,USD,CALIFORNIA U.S.A,2018-08-29,2018-07-19,2018-07-19,2018-08-29,2016-12-31,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001564824,http://www.allakos.com
SF1,116190,CNST,CONSTELLATION PHARMACEUTICALS INC,NASDAQ,N,Domestic,210373106,2834,Manufacturing,PHARMACEUTICAL PREPARATIONS,,Pharmaceutical Products,Healthcare,Biotechnology,2 - Micro,,,USD,MASSACHUSETTS U.S.A,2018-08-15,2018-07-19,2018-07-19,2018-08-29,2016-12-31,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001434418,http://www.constellationpharma.com
SF1,116191,MYFW,FIRST WESTERN FINANCIAL INC,NASDAQ,N,Domestic,,6022,Finance Insurance and Real Estate,STATE COMMERCIAL BANKS,,Banking,Industrials,Conglomerates,,2 - Micro,,USD,COLORADO U.S.A,2018-07-19,2018-07-19,2018-07-19,2018-08-29,2016-12-31,2017-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001327607,http://www.myfw.com
SF1,116192,JHF,HANCOCK JOHN FINANCIAL SERVICES INC,NYSE,Y,Domestic,41014S106,6311,Finance Insurance and Real Estate,LIFE INSURANCE,,Insurance,Financial Services,Insurance - Life,5 - Large,5 - Large,,USD,MASSACHUSETTS U.S.A,2018-07-19,2018-07-19,2000-01-28,2004-04-28,1998-12-31,2003-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000736260,
SF1,116193,WYPT,WAYPOINT FINANCIAL CORP,NASDAQ,Y,Domestic,946756103 414541102,6036,Finance Insurance and Real Estate,SAVINGS INSTITUTIONS NOT FEDERALLY CHARTERED,,Banking,Financial Services,Savings & Cooperative Banks,3 - Small,2 - Micro,,USD,PENNSYLVANIA U.S.A,2018-07-19,2018-07-19,2000-10-13,2005-01-21,1999-09-30,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001034650,
SF1,116194,MTOH,METROCALL HOLDINGS INC,NASDAQ,Y,Domestic,,4812,Transportation Communications Electric Gas and Sanitary Service,RADIOTELEPHONE COMMUNICATIONS,,Communication,Communication Services,Telecom Services,3 - Small,3 - Small,,USD,VIRGINIA U.S.A,2018-07-19,2018-07-19,2003-10-08,2004-11-16,2002-12-31,2004-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000906525,
SF1,116195,RRA,RAILAMERICA INC,NYSE,Y,Domestic,,4011,Transportation Communications Electric Gas and Sanitary Service,RAILROADS LINE-HAUL OPERATING,,Shipping Containers,Industrials,Railroads,3 - Small,3 - Small,,USD,FLORIDA U.S.A,2018-07-19,2018-07-19,1992-11-10,2007-02-14,1997-12-31,2006-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000887637,
SF1,116196,IIIV,I3 VERTICALS INC,NASDAQ,N,Domestic,46571Y107,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Technology,Software - Infrastructure,3 - Small,2 - Micro,,USD,TENNESSEE U.S.A,2018-08-13,2018-07-19,2018-06-21,2018-08-29,2017-06-30,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001728688,http://www.i3verticals.com
SF1,116197,TKPPY,TECHNIP,NYSE,Y,ADR,878546209 F90676101,1600,Construction,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,,Construction,Industrials,Engineering & Construction,4 - Mid,4 - Mid,,EUR,FRANCE,2018-07-19,2018-07-19,2001-10-22,2017-01-13,2002-12-31,2006-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001157654,
SF1,116198,RUBY,RUBIUS THERAPEUTICS INC,NASDAQ,N,Domestic,,2836,Manufacturing,BIOLOGICAL PRODUCTS (NO DISGNOSTIC SUBSTANCES),,Pharmaceutical Products,Healthcare,Biotechnology,,,,USD,MASSACHUSETTS U.S.A,2018-07-18,2018-07-18,2018-07-18,2018-08-29,2016-12-31,2018-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001709401,http://www.rubiustx.com
SF1,116199,CRNX,CRINETICS PHARMACEUTICALS INC,NASDAQ,N,Domestic,22663K107,2834,Manufacturing,PHARMACEUTICAL PREPARATIONS,,Pharmaceutical Products,Healthcare,Biotechnology,,1 - Nano,,USD,CALIFORNIA U.S.A,2018-07-18,2018-07-18,2018-07-18,2018-08-29,2016-12-31,2018-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001658247,http://www.crinetics.com
SF1,116200,CCB,COASTAL FINANCIAL CORP,NASDAQ,N,Domestic,19046P209,6022,Finance Insurance and Real Estate,STATE COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,,1 - Nano,,USD,WASHINGTON U.S.A,2018-07-18,2018-07-18,2018-07-18,2018-08-29,2016-12-31,2017-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001437958,http://www.coastalbank.com
SF1,116201,MPWR1,MPOWER HOLDING CORPORATION,NASDAQ,Y,Domestic,552763302 62473J106,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,4 - Mid,2 - Micro,MGCX MPWRP MPWR,USD,NEW YORK U.S.A,2018-07-18,2018-07-18,1998-05-13,2002-04-03,1997-12-31,2002-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001047960,
SF1,116202,EQUI1,EQUIVEST FINANCE INC,NASDAQ,Y,Domestic,29476H403,6141,Finance Insurance and Real Estate,PERSONAL CREDIT INSTITUTIONS,,Banking,Financial Services,Credit Services,2 - Micro,2 - Micro,EQUI,USD,CONNECTICUT U.S.A,2018-07-18,2018-07-18,1991-06-26,2002-02-11,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000820917,
SF1,116203,NCPM,NCO PORTFOLIO MANAGEMENT INC,NASDAQ,Y,Domestic,62885J108,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Industrials,Business Services,2 - Micro,2 - Micro,,USD,MARYLAND U.S.A,2018-07-18,2018-07-18,2001-03-09,2004-03-26,1999-12-31,2003-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001134971,
SF1,116204,LTVCQ,LTV CORP,NASDAQ,Y,Domestic,501921100,3312,Manufacturing,STEEL WORKS BLAST FURNACES & ROLLING MILLS (COKE OVENS),,Steel Works Etc,Basic Materials,Steel,3 - Small,4 - Mid,LTVCQ,USD,OHIO U.S.A,2018-07-18,2018-07-18,1993-08-02,2000-12-28,1997-12-31,2001-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000060731,
SF1,116205,TBRG,THUNDER BRIDGE ACQUISITION LTD,NASDAQ,N,Domestic,G8857R118 G8857R100,6770,Finance Insurance and Real Estate,BLANK CHECKS,,Trading,Industrials,Conglomerates,3 - Small,,TBRGU TBRGW,USD,VIRGINIA U.S.A,2018-08-10,2018-07-18,2018-07-17,2018-08-29,2017-12-31,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001720592,
SF1,116206,QCBC,QUAKER CITY BANCORP INC,NASDAQ,Y,Domestic,74731K106,6035,Finance Insurance and Real Estate,SAVINGS INSTITUTION FEDERALLY CHARTERED,,Banking,Financial Services,Banks - Regional - US,3 - Small,2 - Micro,,USD,CALIFORNIA U.S.A,2018-07-18,2018-07-18,1993-12-31,2004-08-31,1997-12-31,2004-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000912465,
SF1,116207,SIXX,SIXX HOLDINGS INC,NASDAQ,Y,Domestic,830135109,5812,Retail Trade,RETAIL-EATING  PLACES,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,1 - Nano,,,USD,TEXAS U.S.A,2018-07-18,2018-07-18,1990-03-22,2006-09-29,1997-12-31,2006-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000832407,
SF1,116208,FPC,FLORIDA PROGRESS CORP,NYSE,Y,Domestic,341109106,4911,Transportation Communications Electric Gas and Sanitary Service,ELECTRIC SERVICES,,Utilities,Utilities,Utilities - Regulated Electric,4 - Mid,4 - Mid,,USD,FLORIDA U.S.A,2018-07-18,2018-07-18,1986-01-01,2000-11-30,1997-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000357261,
SF1,116209,ALCI,ALLCITY INSURANCE CO,NASDAQ,Y,Domestic,16752107,6331,Finance Insurance and Real Estate,FIRE MARINE & CASUALTY INSURANCE,,Insurance,Financial Services,Insurance - Property & Casualty,2 - Micro,2 - Micro,,USD,NEW YORK U.S.A,2018-07-18,2018-07-18,1987-05-28,2003-09-25,1998-09-30,2003-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000003642,
SF1,116210,FVCC,FIRST VIRTUAL COMMUNICATIONS INC,NASDAQ,Y,Domestic,337484307 30266P100 337484109,7200,Services,SERVICES-PERSONAL SERVICES,,Personal Services,Consumer Cyclical,Personal Services,,1 - Nano,FVCCQ UDRY,USD,CALIFORNIA U.S.A,2018-07-17,2018-07-17,,,1997-09-30,2004-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920317,
SF1,116211,VIZY,VIZACOM INC,NASDAQ,Y,Domestic,92855E102 016903106 833979206,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,1 - Nano,1 - Nano,,USD,NEW JERSEY U.S.A,2018-07-18,2018-07-18,1995-12-08,2003-11-18,1998-03-31,2002-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000926331,
SF1,116212,NSE1,NEW SKIES SATELLITES HOLDINGS LTD,NYSE,Y,Domestic,,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,NSE,USD,BERMUDA,2018-07-18,2018-07-18,2005-05-11,2006-03-29,2004-03-31,2005-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001314822,
